model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,reference_role,evaluation_role,reference_n,evaluation_n,reference_outcomes_used_for_support,evaluation_batch_appended_to_reference,reference_frozen_before_test_scoring,exact_pair_support_enabled_in_core,overlap_drug_count,overlap_target_count,overlap_pair_count
TAPB,bindingdb,seed_7,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,595,146,False,False,True,False,40,43,0
TAPB,bindingdb,seed_7,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,392,102,False,False,True,False,22,31,0
TAPB,bindingdb,seed_7,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,349,90,False,False,True,False,20,28,0
TAPB,bindingdb,seed_7,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,670,165,False,False,True,False,48,45,0
TAPB,bindingdb,seed_7,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,595,146,False,False,True,False,38,41,0
TAPB,bindingdb,seed_7,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,392,102,False,False,True,False,23,32,0
TAPB,bindingdb,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,349,90,False,False,True,False,19,27,0
TAPB,bindingdb,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,1090,268,False,False,True,False,69,89,0
TAPB,bindingdb,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,969,238,False,False,True,False,62,79,0
TAPB,bindingdb,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,810,204,False,False,True,False,52,68,0
TAPB,bindingdb,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,720,182,False,False,True,False,46,58,0
TAPB,bindingdb,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,1090,268,False,False,True,False,68,90,0
TAPB,bindingdb,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,969,238,False,False,True,False,58,82,0
TAPB,bindingdb,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,810,204,False,False,True,False,51,68,0
TAPB,bindingdb,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,720,182,False,False,True,False,46,62,0
TAPB,human,seed_4,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,36,55,False,False,True,False,12,9,6
TAPB,human,seed_4,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,32,49,False,False,True,False,11,9,6
TAPB,human,seed_4,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,33,46,False,False,True,False,11,9,6
TAPB,human,seed_4,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,30,41,False,False,True,False,9,8,4
TAPB,human,seed_4,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,36,55,False,False,True,False,12,9,6
TAPB,human,seed_4,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,32,49,False,False,True,False,10,8,5
TAPB,human,seed_4,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,33,46,False,False,True,False,11,9,6
TAPB,human,seed_4,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,30,41,False,False,True,False,9,8,4
TAPB,human,seed_5,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,84,False,False,True,False,14,10,7
TAPB,human,seed_5,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,34,74,False,False,True,False,13,10,6
TAPB,human,seed_5,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,33,73,False,False,True,False,13,10,6
TAPB,human,seed_5,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,30,65,False,False,True,False,12,10,5
TAPB,human,seed_5,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,84,False,False,True,False,14,10,7
TAPB,human,seed_5,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,34,74,False,False,True,False,13,10,6
TAPB,human,seed_5,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,33,73,False,False,True,False,13,10,6
TAPB,human,seed_5,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,30,65,False,False,True,False,13,10,6
TAPB,human,seed_6,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,37,68,False,False,True,False,12,10,6
TAPB,human,seed_6,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,33,61,False,False,True,False,12,10,6
TAPB,human,seed_6,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,34,62,False,False,True,False,12,10,6
TAPB,human,seed_6,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,30,55,False,False,True,False,11,9,5
TAPB,human,seed_6,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,37,68,False,False,True,False,12,10,6
TAPB,human,seed_6,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,33,61,False,False,True,False,11,10,5
TAPB,human,seed_6,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,34,62,False,False,True,False,11,10,5
TAPB,human,seed_6,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,30,55,False,False,True,False,11,8,5
TAPB,human,seed_7,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,48,98,False,False,True,False,17,13,9
TAPB,human,seed_7,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,87,False,False,True,False,15,13,8
TAPB,human,seed_7,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,46,95,False,False,True,False,17,13,9
TAPB,human,seed_7,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,84,False,False,True,False,14,12,8
TAPB,human,seed_7,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,48,98,False,False,True,False,17,13,9
TAPB,human,seed_7,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,87,False,False,True,False,14,12,8
TAPB,human,seed_7,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,46,95,False,False,True,False,16,12,8
TAPB,human,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,84,False,False,True,False,14,12,8
TAPB,human,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,93,False,False,True,False,15,10,7
TAPB,human,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,82,False,False,True,False,14,10,7
TAPB,human,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,91,False,False,True,False,15,10,7
TAPB,human,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,36,81,False,False,True,False,13,10,6
TAPB,human,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,42,93,False,False,True,False,15,10,7
TAPB,human,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,38,82,False,False,True,False,13,10,6
TAPB,human,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,41,91,False,False,True,False,15,10,7
TAPB,human,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,36,81,False,False,True,False,12,10,6
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,582,142,False,False,True,False,74,38,0
DrugBAN,biosnap,seed_4,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,518,126,False,False,True,False,64,34,0
DrugBAN,biosnap,seed_4,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,458,106,False,False,True,False,61,30,0
DrugBAN,biosnap,seed_4,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,407,94,False,False,True,False,54,23,0
DrugBAN,biosnap,seed_4,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,582,142,False,False,True,False,74,37,0
DrugBAN,biosnap,seed_4,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,518,126,False,False,True,False,64,34,0
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,458,106,False,False,True,False,59,28,0
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,407,94,False,False,True,False,55,24,0
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,717,167,False,False,True,False,92,42,0
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,638,149,False,False,True,False,81,36,0
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,600,147,False,False,True,False,77,34,0
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,534,130,False,False,True,False,67,30,0
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,717,167,False,False,True,False,90,43,0
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,638,149,False,False,True,False,78,38,0
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,600,147,False,False,True,False,74,34,0
DrugBAN,biosnap,seed_5,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,534,130,False,False,True,False,64,31,0
DrugBAN,biosnap,seed_6,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,775,189,False,False,True,False,90,51,0
DrugBAN,biosnap,seed_6,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,689,168,False,False,True,False,76,44,0
DrugBAN,biosnap,seed_6,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,655,157,False,False,True,False,72,41,0
DrugBAN,biosnap,seed_6,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,582,140,False,False,True,False,66,33,0
DrugBAN,biosnap,seed_6,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,775,189,False,False,True,False,91,52,0
DrugBAN,biosnap,seed_6,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,689,168,False,False,True,False,76,46,0
DrugBAN,biosnap,seed_6,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,655,157,False,False,True,False,73,42,0
DrugBAN,biosnap,seed_6,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,582,140,False,False,True,False,68,34,0
DrugBAN,biosnap,seed_7,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,689,165,False,False,True,False,79,61,0
DrugBAN,biosnap,seed_7,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,612,146,False,False,True,False,65,48,0
DrugBAN,biosnap,seed_7,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,528,122,False,False,True,False,52,36,0
DrugBAN,biosnap,seed_7,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,470,109,False,False,True,False,45,31,0
DrugBAN,biosnap,seed_7,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,689,165,False,False,True,False,80,63,0
DrugBAN,biosnap,seed_7,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,612,146,False,False,True,False,67,52,0
DrugBAN,biosnap,seed_7,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,528,122,False,False,True,False,54,37,0
DrugBAN,biosnap,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,470,109,False,False,True,False,45,30,0
DrugBAN,biosnap,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,722,174,False,False,True,False,94,40,0
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,642,154,False,False,True,False,85,31,0
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,632,156,False,False,True,False,86,31,0
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,562,138,False,False,True,False,75,21,0
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,722,174,False,False,True,False,93,43,0
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,642,154,False,False,True,False,86,31,0
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,632,156,False,False,True,False,87,32,0
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,562,138,False,False,True,False,72,21,0
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,1182,237,False,False,True,False,60,52,0
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,1050,210,False,False,True,False,53,42,0
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,868,179,False,False,True,False,45,33,0
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,771,159,False,False,True,False,37,26,0
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,1182,237,False,False,True,False,59,52,0
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,1050,210,False,False,True,False,48,44,0
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,868,179,False,False,True,False,44,34,0
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,771,159,False,False,True,False,39,27,0
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,895,231,False,False,True,False,25,35,0
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,795,206,False,False,True,False,25,32,0
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,582,149,False,False,True,False,11,21,0
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,518,132,False,False,True,False,10,20,0
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,895,231,False,False,True,False,22,36,0
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,795,206,False,False,True,False,20,33,0
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,582,149,False,False,True,False,11,20,0
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,518,132,False,False,True,False,8,17,0
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,595,155,False,False,True,False,12,15,0
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,529,138,False,False,True,False,9,12,0
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,447,127,False,False,True,False,5,10,0
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,398,113,False,False,True,False,4,7,0
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,595,155,False,False,True,False,12,15,0
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,529,138,False,False,True,False,9,13,0
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,447,127,False,False,True,False,5,11,0
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,398,113,False,False,True,False,5,8,0
DrugBAN,bindingdb,seed_7,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,787,217,False,False,True,False,13,21,0
DrugBAN,bindingdb,seed_7,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,699,193,False,False,True,False,10,18,0
DrugBAN,bindingdb,seed_7,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,583,157,False,False,True,False,10,15,0
DrugBAN,bindingdb,seed_7,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,518,140,False,False,True,False,5,10,0
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,787,217,False,False,True,False,15,21,0
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,699,193,False,False,True,False,11,18,0
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,583,157,False,False,True,False,9,16,0
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,518,140,False,False,True,False,7,11,0
DrugBAN,bindingdb,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,55,15,False,False,True,False,2,5,0
DrugBAN,bindingdb,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,49,14,False,False,True,False,2,3,0
DrugBAN,bindingdb,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,12,0,False,False,True,False,0,0,0
DrugBAN,bindingdb,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,10,0,False,False,True,False,0,0,0
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,55,15,False,False,True,False,1,5,0
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,49,14,False,False,True,False,1,4,0
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,12,0,False,False,True,False,0,0,0
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,10,0,False,False,True,False,0,0,0
DrugBAN,human,seed_4,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,13,15,False,False,True,False,3,2,0
DrugBAN,human,seed_4,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,12,14,False,False,True,False,2,2,0
DrugBAN,human,seed_4,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,5,5,False,False,True,False,0,0,0
DrugBAN,human,seed_4,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,5,5,False,False,True,False,0,0,0
DrugBAN,human,seed_4,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,13,15,False,False,True,False,3,2,0
DrugBAN,human,seed_4,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,12,14,False,False,True,False,2,2,0
DrugBAN,human,seed_4,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,5,5,False,False,True,False,0,0,0
DrugBAN,human,seed_4,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,5,5,False,False,True,False,0,0,0
DrugBAN,human,seed_5,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,27,55,False,False,True,False,11,9,7
DrugBAN,human,seed_5,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,24,49,False,False,True,False,10,8,6
DrugBAN,human,seed_5,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,14,21,False,False,True,False,5,3,3
DrugBAN,human,seed_5,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,13,18,False,False,True,False,4,2,2
DrugBAN,human,seed_5,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,27,55,False,False,True,False,11,9,7
DrugBAN,human,seed_5,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,24,49,False,False,True,False,11,9,7
DrugBAN,human,seed_5,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,14,21,False,False,True,False,5,3,3
DrugBAN,human,seed_5,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,13,18,False,False,True,False,5,3,3
DrugBAN,human,seed_6,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,10,17,False,False,True,False,4,1,1
DrugBAN,human,seed_6,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,9,15,False,False,True,False,4,1,1
DrugBAN,human,seed_6,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,3,5,False,False,True,False,1,0,0
DrugBAN,human,seed_6,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,2,4,False,False,True,False,0,0,0
DrugBAN,human,seed_6,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,10,17,False,False,True,False,4,1,1
DrugBAN,human,seed_6,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,9,15,False,False,True,False,4,1,1
DrugBAN,human,seed_6,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,3,5,False,False,True,False,1,0,0
DrugBAN,human,seed_6,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,2,4,False,False,True,False,0,0,0
DrugBAN,human,seed_7,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,24,38,False,False,True,False,8,3,2
DrugBAN,human,seed_7,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,22,34,False,False,True,False,8,3,2
DrugBAN,human,seed_7,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,10,19,False,False,True,False,3,1,1
DrugBAN,human,seed_7,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,9,17,False,False,True,False,3,1,1
DrugBAN,human,seed_7,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,24,38,False,False,True,False,7,3,2
DrugBAN,human,seed_7,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,22,34,False,False,True,False,7,3,2
DrugBAN,human,seed_7,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,10,19,False,False,True,False,3,1,1
DrugBAN,human,seed_7,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,9,17,False,False,True,False,3,1,1
DrugBAN,human,seed_8,target,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,39,64,False,False,True,False,12,8,5
DrugBAN,human,seed_8,target,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,34,57,False,False,True,False,10,8,5
DrugBAN,human,seed_8,target,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,37,55,False,False,True,False,11,8,5
DrugBAN,human,seed_8,target,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,33,49,False,False,True,False,9,7,5
DrugBAN,human,seed_8,drug,base,0.8,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,39,64,False,False,True,False,13,9,6
DrugBAN,human,seed_8,drug,base,0.8,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,34,57,False,False,True,False,11,8,5
DrugBAN,human,seed_8,drug,base,0.9,0.1,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,37,55,False,False,True,False,12,8,5
DrugBAN,human,seed_8,drug,base,0.9,0.2,0.2,fixed_validation_policy_residual,held_out_test_policy_residual,33,49,False,False,True,False,10,7,5
